Id,SalePrice
2735,119869.0597184822
2736,159581.61051890487
2737,116842.93936920795
2738,150915.68604095187
2739,155110.02713618893
2740,140416.64967668056
2741,143048.00705025624
2742,161554.05660657305
2743,150067.21714434493
2744,159106.20452155266
2745,137898.6976855367
2746,129609.26790794265
2747,164023.90773832984
2748,138194.936556492
2749,125795.18498729146
2750,124047.871078484
2751,118937.0919015212
2752,190359.4827871651
2753,155646.2428951373
2754,225922.35175295034
2755,135517.25685919495
2756,118296.35161278071
2757,88984.53551141219
2758,92648.92913024058
2759,163341.4956054585
2760,131733.55768535845
2761,148998.44235772174
2762,138063.07369269058
2763,197969.53771184827
2764,144546.57703920244
2765,263882.3703430472
2766,138462.6839770195
2767,79952.25927121053
2768,117998.79484441946
2769,116638.34300165297
2770,132632.93204514403
2771,113442.26443032036
2772,90582.88547558547
2773,158418.51673861174
2774,128687.21032545343
2775,133717.81750878505
2776,133188.24263332505
2777,118497.821180637
2778,100972.12670130935
2779,125425.37347182189
2780,80339.1997144837
2781,91744.75494940253
2782,90928.9670645725
2783,88374.38354507834
2784,114013.49507899908
2785,130348.23092840007
2786,53080.880298629636
2787,103781.82806235738
2788,71838.11628399091
2789,165373.18190605543
2790,81048.8300335058
2791,111093.18239842611
2792,36395.415742493
2793,164389.4194645309
2794,86998.31284580752
2795,117801.750507941
2796,89977.0327596846
2797,207473.27684398508
2798,111672.43984117196
2799,108340.67140218336
2800,50483.85147363413
2801,93357.50537862442
2802,131392.90656981152
2803,170014.43804224744
2804,138860.97289783135
2805,101750.72259069234
2806,84063.22821669816
2807,162519.46755881794
2808,164379.4355288488
2809,128668.84177747462
2810,122366.89491491858
2811,166293.00980490586
2812,159024.86433550762
2813,182353.43528208788
2814,172966.45155613497
2815,108227.8700780319
2816,218985.6731664287
2817,170645.124007778
2818,144286.63335992675
2819,165199.36250656447
2820,157172.9070991841
2821,121626.28118994739
2822,195314.43562808004
2823,292813.24459774746
2824,187430.79893373512
2825,160283.34113385133
2826,147516.36006450234
2827,137010.0838037976
2828,224859.46268089302
2829,213666.27931683278
2830,217196.30345917633
2831,183480.73551496444
2832,227939.78382438514
2833,232316.6839587991
2834,212729.56828870252
2835,227138.12896606256
2836,194858.79716836382
2837,162550.10329145798
2838,166713.23847240908
2839,191139.7406327764
2840,190971.59841689747
2841,190710.5239958209
2842,211007.8069336419
2843,158110.8230479234
2844,179584.73860484548
2845,136513.29660282284
2846,194165.78906347556
2847,207677.90784471808
2848,192300.62918995973
2849,200627.35066924803
2850,242765.90733196726
2851,216328.19138284982
2852,224922.6504619501
2853,225845.35095198033
2854,143416.36356152268
2855,186763.1523253317
2856,202793.34915320273
2857,194230.68187416904
2858,191317.44647656102
2859,150116.7213060439
2860,111797.02810832136
2861,136716.4771077307
2862,210224.33094878774
2863,133185.52916723257
2864,252553.4717227756
2865,154427.7193855811
2866,163079.4090930405
2867,110198.08101713378
2868,96981.27364627132
2869,126499.25661648624
2870,157445.04895868804
2871,102787.62850135565
2872,59138.46676535974
2873,128850.93862102111
2874,120705.95740623865
2875,96021.6549079523
2876,156486.71399773983
2877,131046.06559897494
2878,150190.37335914
2879,148554.67391224485
2880,95416.16807142016
2881,120634.8281532675
2882,175040.82903225487
2883,171219.23409665516
2884,181759.4742128728
2885,171753.03620559513
2886,204620.9717000532
2887,101006.76863065595
2888,118640.30816384824
2889,48476.50628676638
2890,75656.91939933784
2891,133543.24269662797
2892,20738.344181396067
2893,73560.29374508932
2894,34776.68100334075
2895,232351.50993755786
2896,224102.66938412143
2897,215737.9317133315
2898,168367.19326709467
2899,198357.70989124896
2900,162738.02690914925
2901,200450.17632360058
2902,194486.86982598878
2903,261630.64195286273
2904,256025.01189269056
2905,72151.96049612737
2906,185204.51606715983
2907,143322.40376399248
2908,137254.36489833053
2909,171238.55084734038
2910,81235.41872836603
2911,93515.25615770859
2912,161792.2782084993
2913,85474.06896851817
2914,74220.34021711443
2915,89585.94718433823
2916,91575.53545998875
2917,167313.10584760178
2918,128540.33644135995
2919,228733.9078084163
